timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443353212.0945,-0.1224365234375,-0.009033203125,0.00909423828125,-0.5801526717557252,0.2061068702290076,-0.3740458015267175
1646443353227.999,-0.1214599609375,-0.0084228515625,0.0089111328125,-0.6259541984732825,0.1755725190839694,-0.3511450381679389
1646443353243.589,-0.12176513671875,-0.009033203125,0.0086669921875,-0.6106870229007634,0.1755725190839694,-0.3740458015267175
1646443353259.3796,-0.1212158203125,-0.00689697265625,0.0078125,-0.5954198473282443,0.1603053435114503,-0.3587786259541984
1646443353275.0193,-0.12152099609375,-0.00823974609375,0.00933837890625,-0.5877862595419847,0.1297709923664122,-0.3893129770992366
1646443353290.8423,-0.12152099609375,-0.0086669921875,0.00823974609375,-0.5954198473282443,0.1374045801526717,-0.3740458015267175
1646443353306.4954,-0.1217041015625,-0.009033203125,0.00897216796875,-0.5877862595419847,0.099236641221374,-0.3816793893129771
1646443353322.2832,-0.12060546875,-0.008544921875,0.00848388671875,-0.549618320610687,0.1145038167938931,-0.3816793893129771
1646443353337.96,-0.1209716796875,-0.009521484375,0.00885009765625,-0.6717557251908397,0.0305343511450381,-0.366412213740458
1646443353353.6174,-0.1212158203125,-0.00909423828125,0.0098876953125,-0.5954198473282443,0.183206106870229,-0.3511450381679389
1646443353369.3867,-0.12060546875,-0.00860595703125,0.00885009765625,-0.6183206106870229,0.2213740458015267,-0.3511450381679389
1646443353385.0627,-0.12091064453125,-0.008544921875,0.0084228515625,-0.6183206106870229,0.1603053435114503,-0.3740458015267175
1646443353400.8022,-0.1219482421875,-0.008056640625,0.0089111328125,-0.6106870229007634,0.1374045801526717,-0.366412213740458
1646443353416.452,-0.121337890625,-0.0081787109375,0.009521484375,-0.5954198473282443,0.1374045801526717,-0.3740458015267175
1646443353432.2292,-0.12103271484375,-0.00909423828125,0.009521484375,-0.5954198473282443,0.1679389312977099,-0.366412213740458
1646443353447.9385,-0.1212158203125,-0.00860595703125,0.00885009765625,-0.6183206106870229,0.2290076335877862,-0.3587786259541984
1646443353463.743,-0.1217041015625,-0.00909423828125,0.00836181640625,-0.6106870229007634,0.2519083969465648,-0.3587786259541984
1646443353479.4033,-0.12115478515625,-0.008544921875,0.008056640625,-0.5954198473282443,0.1984732824427481,-0.3511450381679389
1646443353495.098,-0.121337890625,-0.00872802734375,0.00933837890625,-0.5954198473282443,0.1526717557251908,-0.3587786259541984
1646443353510.8718,-0.1212158203125,-0.00897216796875,0.00823974609375,-0.5877862595419847,0.1755725190839694,-0.3587786259541984
1646443353526.5415,-0.1214599609375,-0.0079345703125,0.00836181640625,-0.5877862595419847,0.2213740458015267,-0.3511450381679389
1646443353542.337,-0.1212158203125,-0.0089111328125,0.0084228515625,-0.6259541984732825,0.2519083969465648,-0.3511450381679389
1646443353557.988,-0.12152099609375,-0.0079345703125,0.00982666015625,-0.6259541984732825,0.1908396946564885,-0.366412213740458
1646443353573.777,-0.1214599609375,-0.00885009765625,0.0093994140625,-0.6030534351145038,0.1068702290076335,-0.4045801526717557
1646443353589.423,-0.12152099609375,-0.00872802734375,0.00897216796875,-0.6030534351145038,0.1526717557251908,-0.366412213740458
1646443353605.1138,-0.1214599609375,-0.00848388671875,0.0089111328125,-0.6183206106870229,0.1984732824427481,-0.3511450381679389
1646443353620.8977,-0.12158203125,-0.0089111328125,0.0089111328125,-0.6030534351145038,0.2137404580152671,-0.3206106870229007
1646443353636.5437,-0.121337890625,-0.00885009765625,0.0087890625,-0.6030534351145038,0.1908396946564885,-0.3282442748091603
1646443353652.3633,-0.1217041015625,-0.008544921875,0.00933837890625,-0.6183206106870229,0.2290076335877862,-0.3511450381679389
1646443353668.0215,-0.12115478515625,-0.0089111328125,0.00982666015625,-0.6183206106870229,0.183206106870229,-0.366412213740458
1646443353683.7812,-0.12158203125,-0.009033203125,0.0089111328125,-0.6030534351145038,0.2137404580152671,-0.3740458015267175
1646443353699.443,-0.12158203125,-0.00897216796875,0.00909423828125,-0.6106870229007634,0.2290076335877862,-0.3587786259541984
1646443353715.2712,-0.1214599609375,-0.0087890625,0.00872802734375,-0.6030534351145038,0.1908396946564885,-0.3435114503816794
1646443353730.9185,-0.12091064453125,-0.0081787109375,0.0035400390625,-0.4045801526717557,0.4045801526717557,-0.183206106870229
1646443353746.5786,-0.1197509765625,0.0067138671875,-0.010986328125,-0.5419847328244275,0.3816793893129771,-0.3435114503816794
1646443353762.4036,-0.1220703125,-0.00775146484375,0.00701904296875,0.4580152671755725,-0.1221374045801526,-0.3740458015267175
1646443353778.064,-0.12078857421875,-0.00634765625,0.01361083984375,1.5725190839694656,-0.1297709923664122,-0.4274809160305343
1646443353794.5315,-0.1197509765625,-0.01141357421875,0.00384521484375,2.4122137404580157,0.6870229007633588,-0.4122137404580153
1646443353811.3047,-0.12420654296875,-0.000732421875,-0.0015869140625,0.9694656488549618,0.732824427480916,-0.3511450381679389
1646443353828.2546,-0.12176513671875,-0.009521484375,0.04034423828125,2.9618320610687023,0.6793893129770993,-0.366412213740458
