timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443118494.221,0.0106201171875,-0.12841796875,0.0003662109375,-0.6717557251908397,0.1374045801526717,-0.3511450381679389
1646443118536.702,0.0101318359375,-0.1280517578125,-6.103515625e-05,-0.6641221374045801,0.1679389312977099,-0.3511450381679389
1646443118578.872,0.01007080078125,-0.1275634765625,-0.00177001953125,-0.6641221374045801,0.2061068702290076,-0.3282442748091603
1646443118621.0276,0.010986328125,-0.12774658203125,-0.00067138671875,-0.6564885496183206,0.1221374045801526,-0.3587786259541984
1646443118663.1328,0.00982666015625,-0.12841796875,0.000732421875,-0.6564885496183206,0.1679389312977099,-0.3358778625954198
1646443118705.2764,0.01007080078125,-0.12872314453125,0.0006103515625,-0.6793893129770993,0.1297709923664122,-0.3740458015267175
1646443118747.5806,0.01043701171875,-0.1270751953125,-0.00250244140625,-0.6106870229007634,0.1374045801526717,-0.3511450381679389
1646443118789.7363,0.01031494140625,-0.128662109375,-0.00042724609375,-0.6106870229007634,0.1297709923664122,-0.3816793893129771
1646443118831.8335,0.010986328125,-0.1282958984375,-0.00018310546875,-0.549618320610687,0.183206106870229,-0.366412213740458
1646443118873.993,0.00946044921875,-0.12774658203125,0.0003662109375,-0.6564885496183206,0.1603053435114503,-0.3740458015267175
1646443118916.1255,0.01043701171875,-0.1282958984375,-0.0003662109375,-0.6106870229007634,0.183206106870229,-0.3511450381679389
1646443118958.2812,0.01025390625,-0.1270751953125,-0.00103759765625,-0.648854961832061,0.1526717557251908,-0.3587786259541984
1646443119000.5564,0.01068115234375,-0.12847900390625,0.0,-0.6030534351145038,0.1679389312977099,-0.3893129770992366
1646443119044.2112,0.010009765625,-0.12811279296875,-0.000732421875,-0.5572519083969466,0.1755725190839694,-0.3511450381679389
1646443119089.3906,0.010009765625,-0.12823486328125,-0.00079345703125,-0.5648854961832062,0.183206106870229,-0.3587786259541984
1646443119135.01,0.0098876953125,-0.12786865234375,-0.0006103515625,-0.5267175572519084,0.1755725190839694,-0.3740458015267175
1646443119182.2388,0.009765625,-0.12750244140625,-6.103515625e-05,-0.5648854961832062,0.1755725190839694,-0.366412213740458
1646443119230.388,0.009765625,-0.1275634765625,-0.00079345703125,-0.5725190839694656,0.183206106870229,-0.3358778625954198
1646443119275.7537,0.0103759765625,-0.128173828125,0.00054931640625,-0.6183206106870229,0.1374045801526717,-0.3816793893129771
1646443119320.8704,0.01007080078125,-0.12744140625,-0.00054931640625,-0.6106870229007634,0.1526717557251908,-0.3511450381679389
1646443119367.876,0.0108642578125,-0.12713623046875,-0.0010986328125,-0.6564885496183206,0.1068702290076335,-0.3740458015267175
1646443119415.1304,0.0103759765625,-0.12738037109375,-6.103515625e-05,-0.6030534351145038,0.1679389312977099,-0.3740458015267175
1646443119461.0771,0.00994873046875,-0.127685546875,-0.00048828125,-0.6106870229007634,0.1679389312977099,-0.3511450381679389
1646443119506.184,0.0101318359375,-0.12744140625,-0.000732421875,-0.6259541984732825,0.1679389312977099,-0.3587786259541984
1646443119552.6392,0.01031494140625,-0.12762451171875,-0.00030517578125,-0.6793893129770993,0.1526717557251908,-0.366412213740458
1646443119599.8872,0.0106201171875,-0.127685546875,-0.00164794921875,-0.6717557251908397,0.1374045801526717,-0.366412213740458
1646443119646.6638,0.01019287109375,-0.12811279296875,-0.0001220703125,-0.6030534351145038,0.183206106870229,-0.3511450381679389
1646443119691.7788,0.010009765625,-0.12762451171875,-0.00067138671875,-0.5877862595419847,0.2061068702290076,-0.3587786259541984
1646443119737.3335,0.01025390625,-0.127685546875,0.00091552734375,-0.6870229007633588,0.1221374045801526,-0.366412213740458
1646443119784.591,0.010009765625,-0.126708984375,-0.00164794921875,-0.549618320610687,0.183206106870229,-0.366412213740458
