timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443161948.1997,-0.1214599609375,-0.009765625,0.0086669921875,-0.6259541984732825,0.1603053435114503,-0.366412213740458
1646443162019.2544,-0.121826171875,-0.0089111328125,0.009765625,-0.6870229007633588,0.099236641221374,-0.4045801526717557
1646443162090.231,-0.1217041015625,-0.00927734375,0.00885009765625,-0.6030534351145038,0.183206106870229,-0.3587786259541984
1646443162161.0564,-0.1212158203125,-0.00994873046875,0.00732421875,-0.6259541984732825,0.1603053435114503,-0.3587786259541984
1646443162231.928,-0.12054443359375,-0.00897216796875,0.00848388671875,-0.5801526717557252,0.183206106870229,-0.366412213740458
1646443162302.9563,-0.12188720703125,-0.00933837890625,0.01177978515625,-0.5954198473282443,0.3587786259541984,-0.3511450381679389
1646443162373.9998,-0.12103271484375,-0.00836181640625,0.0079345703125,-0.6183206106870229,0.1755725190839694,-0.3893129770992366
1646443162444.9429,-0.12127685546875,-0.00823974609375,0.00860595703125,-0.6183206106870229,0.183206106870229,-0.366412213740458
1646443162518.1013,-0.12158203125,-0.00970458984375,0.0069580078125,-0.6183206106870229,0.183206106870229,-0.3740458015267175
1646443162594.5088,-0.12164306640625,-0.0091552734375,0.00885009765625,-0.6412213740458015,0.1679389312977099,-0.3435114503816794
1646443162674.0947,-0.12109375,-0.0081787109375,0.00677490234375,-0.6106870229007634,0.1679389312977099,-0.3740458015267175
1646443162750.7607,-0.12091064453125,-0.008544921875,0.0062255859375,-0.6183206106870229,0.183206106870229,-0.3587786259541984
1646443162828.5034,-0.12152099609375,-0.0091552734375,0.00640869140625,-0.6259541984732825,0.1526717557251908,-0.3816793893129771
1646443162907.3557,-0.1209716796875,-0.00860595703125,0.00811767578125,-0.6030534351145038,0.1526717557251908,-0.3511450381679389
1646443162983.1396,-0.121337890625,-0.00897216796875,0.0084228515625,-0.5954198473282443,0.183206106870229,-0.366412213740458
1646443163062.6614,-0.12152099609375,-0.00921630859375,0.00830078125,-0.6259541984732825,0.1450381679389313,-0.3816793893129771
1646443163140.1484,-0.1212158203125,-0.0087890625,0.00830078125,-0.6259541984732825,0.1679389312977099,-0.3587786259541984
1646443163217.5928,-0.12103271484375,-0.0087890625,0.00726318359375,-0.5954198473282443,0.1603053435114503,-0.3587786259541984
1646443163297.3086,-0.120849609375,-0.0089111328125,0.00921630859375,-0.5954198473282443,0.1526717557251908,-0.366412213740458
1646443163373.1948,-0.12164306640625,-0.008544921875,0.00848388671875,-0.5877862595419847,0.1755725190839694,-0.3740458015267175
1646443163451.761,-0.120849609375,-0.00921630859375,0.00787353515625,-0.6106870229007634,0.1526717557251908,-0.3740458015267175
1646443163529.7568,-0.12164306640625,-0.00946044921875,0.00830078125,-0.5877862595419847,0.1755725190839694,-0.3816793893129771
1646443163606.3804,-0.1209716796875,-0.00982666015625,0.00689697265625,-0.6183206106870229,0.1755725190839694,-0.3435114503816794
1646443163686.006,-0.12127685546875,-0.008056640625,0.008544921875,-0.5954198473282443,0.183206106870229,-0.3740458015267175
1646443163762.5305,-0.1212158203125,-0.0098876953125,0.00836181640625,-0.5954198473282443,0.1908396946564885,-0.366412213740458
1646443163840.3242,-0.1204833984375,-0.0086669921875,0.0086669921875,-0.6412213740458015,0.1908396946564885,-0.3816793893129771
1646443163918.917,-0.1214599609375,-0.00823974609375,0.0101318359375,-0.5954198473282443,0.1755725190839694,-0.366412213740458
1646443163994.6135,-0.121826171875,-0.00872802734375,0.00762939453125,-0.6030534351145038,0.1603053435114503,-0.3587786259541984
