timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443428782.955,0.00885009765625,0.0089111328125,-0.1168212890625,-0.6183206106870229,0.16793893129770993,-0.366412213740458
1646443428783.6995,0.00885009765625,0.0089111328125,-0.1168212890625,-0.6183206106870229,0.16793893129770993,-0.366412213740458
1646443428784.2656,0.0091552734375,0.0087890625,-0.1177978515625,-0.6183206106870229,0.16030534351145037,-0.3511450381679389
1646443428784.8215,0.0091552734375,0.0087890625,-0.1177978515625,-0.6183206106870229,0.16030534351145037,-0.3511450381679389
1646443428785.3757,0.0087890625,0.00933837890625,-0.11773681640625,-0.6106870229007634,0.16030534351145037,-0.3511450381679389
1646443428785.9312,0.0086669921875,0.009521484375,-0.11846923828125,-0.6183206106870229,0.16030534351145037,-0.3511450381679389
1646443428786.5854,0.0086669921875,0.009521484375,-0.11846923828125,-0.6183206106870229,0.16030534351145037,-0.3511450381679389
1646443428787.1504,0.00836181640625,0.00885009765625,-0.11846923828125,-0.6259541984732825,0.1450381679389313,-0.366412213740458
1646443428787.7078,0.00836181640625,0.00885009765625,-0.11846923828125,-0.6259541984732825,0.1450381679389313,-0.366412213740458
1646443428788.2651,0.00799560546875,0.00872802734375,-0.11920166015625,-0.648854961832061,0.13740458015267176,-0.3511450381679389
1646443428788.8208,0.00799560546875,0.00872802734375,-0.11920166015625,-0.648854961832061,0.13740458015267176,-0.3511450381679389
1646443428789.377,0.00848388671875,0.00958251953125,-0.11773681640625,-0.648854961832061,0.16793893129770993,-0.3435114503816794
1646443428789.9326,0.00726318359375,0.0087890625,-0.11822509765625,-0.6412213740458015,0.16793893129770993,-0.33587786259541985
1646443428790.4895,0.00726318359375,0.0087890625,-0.11822509765625,-0.6412213740458015,0.16793893129770993,-0.33587786259541985
1646443428791.045,0.00665283203125,0.0089111328125,-0.11865234375,-0.6259541984732825,0.1450381679389313,-0.33587786259541985
1646443428791.6003,0.00665283203125,0.0089111328125,-0.11865234375,-0.6259541984732825,0.1450381679389313,-0.33587786259541985
1646443428792.1577,0.00689697265625,0.00872802734375,-0.11883544921875,-0.6259541984732825,0.16793893129770993,-0.3511450381679389
1646443428792.7139,0.00689697265625,0.00872802734375,-0.11883544921875,-0.6259541984732825,0.16793893129770993,-0.3511450381679389
1646443428793.2705,0.0072021484375,0.0098876953125,-0.119384765625,-0.6259541984732825,0.17557251908396945,-0.3435114503816794
1646443428793.825,0.0072021484375,0.0098876953125,-0.119384765625,-0.6259541984732825,0.17557251908396945,-0.3435114503816794
