timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443197627.8547,0.00799560546875,0.00982666015625,-0.1187744140625,-0.6259541984732825,0.1984732824427481,-0.33587786259541985
1646443197628.5889,0.0081787109375,0.01031494140625,-0.1187744140625,-0.6106870229007634,0.19083969465648856,-0.3511450381679389
1646443197629.1516,0.0081787109375,0.01031494140625,-0.1187744140625,-0.6106870229007634,0.19083969465648856,-0.3511450381679389
1646443197629.711,0.00787353515625,0.00958251953125,-0.11932373046875,-0.6030534351145038,0.183206106870229,-0.35877862595419846
1646443197630.2666,0.00787353515625,0.00958251953125,-0.11932373046875,-0.6030534351145038,0.183206106870229,-0.35877862595419846
1646443197630.8232,0.00823974609375,0.00982666015625,-0.1190185546875,-0.6030534351145038,0.19083969465648856,-0.366412213740458
1646443197631.3794,0.00823974609375,0.00982666015625,-0.1190185546875,-0.6030534351145038,0.19083969465648856,-0.366412213740458
1646443197631.9373,0.0072021484375,0.0101318359375,-0.11834716796875,-0.6183206106870229,0.1984732824427481,-0.366412213740458
1646443197632.4927,0.00787353515625,0.0103759765625,-0.1185302734375,-0.6106870229007634,0.1984732824427481,-0.3435114503816794
1646443197633.0483,0.00787353515625,0.0103759765625,-0.1185302734375,-0.6106870229007634,0.1984732824427481,-0.3435114503816794
1646443197633.6047,0.00823974609375,0.0101318359375,-0.11810302734375,-0.6106870229007634,0.19083969465648856,-0.33587786259541985
1646443197634.1614,0.00823974609375,0.0101318359375,-0.11810302734375,-0.6106870229007634,0.19083969465648856,-0.33587786259541985
1646443197634.72,0.00860595703125,0.0106201171875,-0.11859130859375,-0.6183206106870229,0.19083969465648856,-0.3435114503816794
1646443197635.2744,0.00860595703125,0.0106201171875,-0.11859130859375,-0.6183206106870229,0.19083969465648856,-0.3435114503816794
1646443197635.832,0.00872802734375,0.01043701171875,-0.11749267578125,-0.6259541984732825,0.19083969465648856,-0.366412213740458
1646443197636.388,0.00787353515625,0.01031494140625,-0.1180419921875,-0.6183206106870229,0.17557251908396945,-0.35877862595419846
1646443197636.9465,0.00787353515625,0.01031494140625,-0.1180419921875,-0.6183206106870229,0.17557251908396945,-0.35877862595419846
1646443197637.504,0.007568359375,0.01019287109375,-0.11798095703125,-0.6030534351145038,0.16030534351145037,-0.3511450381679389
1646443197638.0598,0.007568359375,0.01019287109375,-0.11798095703125,-0.6030534351145038,0.16030534351145037,-0.3511450381679389
